Query ID,Query Text,Query Type,Method,Rank,Chunk ID,Chunk Text,Similarity,Source,Vector Answer,Graph Answer,Hybrid Answer,Answers Row,total_s,retrieval_s,answer_s,non_answer_s,Relevance
A008,Find incidents involving consent issues.,standard,VECTOR,7,13438,"True informed consent means ""that the person fully understands the procedure, they fully understand the risks ... how those risks will be mitigated, and ... what their rights are,"" she explains. But this rarely happens in a comprehensive way--especially when companies market adorable robot helpers promising clean floors at the click of a button. _Correction: Electrolux is a Swedish company, not a Swiss company as originally written. Milagros Miceli was part of a research team that spoke to data labelers that had seen similar images from robot vacuums._ | title: A Roomba recorded a woman on the toilet.",0.4758145809173584,reports,,,,FALSE,10.232377600012114,0.025426300009712577,10.206872200011276,0.025505400000838563,
A008,Find incidents involving consent issues.,standard,VECTOR,8,17827,"In deepfake sexual abuse cases involving underage perpetrators and victims, the laws have not always been applied. The digital news outlet [404 Media investigated](https://www.404media.co/what-was-she-supposed-to-report-police-report-shows-how-a-high-school-deepfake-nightmare-unfolded/) a case last year involving a high school in Washington state, where police documentation revealed that high school administrators did not report students making AI-generated nude photos from their classmates' Instagram photos. The incident was a possible sex crime against children, the Washington police report said, but administrators tried to handle the situation internally before multiple parents filed police reports. After police investigated, a prosecutor declined to press charges. ""My hope is that legislators start realizing that while civil penalties may be useful for certain victims, it's only going to be a partial solution,"" Franks said. ""What we should be focusing on are deterrents.",0.47375524044036865,reports,,,,FALSE,10.232377600012114,0.025426300009712577,10.206872200011276,0.025505400000838563,
A008,Find incidents involving consent issues.,standard,GRAPH,1,AIID_1083241276136788203,Universities' AI Proctoring Tools Allegedly Failed Canada's Legal Threshold for Consent,0.422203004360199,,,,,FALSE,14.859978699998464,1.603581999981543,13.25634180000634,1.603636899992125,
A008,Find incidents involving consent issues.,standard,GRAPH,2,AIID_1048232517088475995,Facial Recognition Researchers Used YouTube Videos of Transgender People without Consent,0.37539565563201904,,,,,FALSE,14.859978699998464,1.603581999981543,13.25634180000634,1.603636899992125,
A008,Find incidents involving consent issues.,standard,GRAPH,3,AIID_121322749431370185,Korea Developed ID Screening System Using Airport Travelers' Data without Consent,0.3383696675300598,,,,,FALSE,14.859978699998464,1.603581999981543,13.25634180000634,1.603636899992125,
A008,Find incidents involving consent issues.,standard,GRAPH,4,AIID_2567166975110610021,The Arizona Agenda Produced a Deepfake of Kari Lake Advocating for the Publication Without Her Consent,0.3375641703605652,,,,,FALSE,14.859978699998464,1.603581999981543,13.25634180000634,1.603636899992125,
A008,Find incidents involving consent issues.,standard,GRAPH,5,AIID_411301721151566663,Australian Retailers Reportedly Captured Face Prints of Their Customers without Consent,0.3256872892379761,,,,,FALSE,14.859978699998464,1.603581999981543,13.25634180000634,1.603636899992125,
A008,Find incidents involving consent issues.,standard,GRAPH,6,AIID_2069400389408384393,OpenAI Alleged by Lawsuit Violated Users' Privacy Rights by Training AI on Private Info without Informed Consent,0.31197839975357056,,,,,FALSE,14.859978699998464,1.603581999981543,13.25634180000634,1.603636899992125,
A008,Find incidents involving consent issues.,standard,GRAPH,7,AIID_5930135652047153057,Noelle Martin Deepfaked Without Consent in AI-Generated Pornography,0.27808016538619995,,,,,FALSE,14.859978699998464,1.603581999981543,13.25634180000634,1.603636899992125,
A008,Find incidents involving consent issues.,standard,GRAPH,8,AIID_8285252893579824884,"McDonald's AI Drive-Thru Allegedly Collected Biometric Customer Data without Consent, Violating BIPA",0.27375882863998413,,,,,FALSE,14.859978699998464,1.603581999981543,13.25634180000634,1.603636899992125,
A008,Find incidents involving consent issues.,standard,HYBRID,1,17559,"The circumstances surrounding Swift's case highlights the reality that this can happen to just about anyone - and before this kind of digital crisis worsens, it's time for a change. _If you have experienced sexual abuse, if you are based in the U.S., call the free, confidential National Sexual Assault hotline at 1-800-656-HOPE (4673), or access the 24-7 help online by visiting [online.rainn.org](http://online.rainn.org)__. If you have had intimate images shared without your consent, call the Cyber Civil Rights Initiative's 24/7 hotline at [844-878-2274](tel:8448782274)_ _for free, confidential support. The CCRI website also includes [helpful information](https://www.cybercivilrights.org/victim-resources/)_ _as well as a list of [international resources](https://www.cybercivilrights.org/intl-victim-resources/)__._ _If you are based in the UK and have experienced intimate image abuse (aka revenge porn), you can contact the [Revenge Porn Helpline](https://revengepornhelpline.org.uk/)_ _on 0345 6000 459._ _If you have experienced sexual violence and are based in the UK, call the Rape Crisis helpline_ 0808 802 9999. | title: Deepfakes of Taylor Swift have gone viral.",0.5127533078193665,reports,,,,FALSE,11.092546700005187,2.780000795610249e-05,11.092481100000441,6.560000474564731e-05,
A008,Find incidents involving consent issues.,standard,HYBRID,2,AIID_1083241276136788203,Universities' AI Proctoring Tools Allegedly Failed Canada's Legal Threshold for Consent,0.422203004360199,,,,,FALSE,11.092546700005187,2.780000795610249e-05,11.092481100000441,6.560000474564731e-05,
A008,Find incidents involving consent issues.,standard,HYBRID,3,13043,"As part of a research study, a fellow lawyer in California had asked the AI chatbot ChatGPT to generate a list of legal scholars who had sexually harassed someone. Turley's name was on the list. The chatbot, [created by OpenAI](https://web.archive.org/web/20230405210555/https://www.washingtonpost.com/technology/2023/02/06/what-is-openai-chatgpt/?itid=lk_inline_manual_4), said Turley had made sexually suggestive comments and attempted to touch a student while on a class trip to Alaska, citing a March 2018 article in The Washington Post as the source of the information. The problem: No such article existed. There had never been a class trip to Alaska. And Turley said he'd never been accused of harassing a student. A regular commentator in the media, Turley had sometimes asked for corrections in news stories. But this time, there was no journalist or editor to call -- and no way to correct the record. ""It was quite chilling,"" he said in an interview with The Post. ""An allegation of this kind is incredibly harmful."" Turley's experience is a case study in the pitfalls of the latest wave of language bots, which have captured mainstream attention with their ability to write computer code, craft poems and hold eerily humanlike conversations.",0.49749237298965454,reports,,,,FALSE,11.092546700005187,2.780000795610249e-05,11.092481100000441,6.560000474564731e-05,
A008,Find incidents involving consent issues.,standard,HYBRID,4,AIID_1048232517088475995,Facial Recognition Researchers Used YouTube Videos of Transgender People without Consent,0.37539565563201904,,,,,FALSE,11.092546700005187,2.780000795610249e-05,11.092481100000441,6.560000474564731e-05,
A008,Find incidents involving consent issues.,standard,HYBRID,5,22356,"In December, two Florida middle school students were [arrested](https://www.wired.com%2Fstory%2Fflorida-teens-arrested-deepfake-nudes-classmates%2F ""https://www.wired.com/story/florida-teens-arrested-deepfake-nudes-classmates/"") after being accused of creating comparable images. According to *Wired*, the students were charged with third-degree felonies under a state law that makes it a crime to share any ""altered sexual depiction"" of someone without their consent. These are a few of the known deepfake incidents perpetrated against [female](https://www.404media.co%2Fwhat-was-she-supposed-to-report-police-report-shows-how-a-high-school-deepfake-nightmare-unfolded%2F ""https://www.404media.co/what-was-she-supposed-to-report-police-report-shows-how-a-high-school-deepfake-nightmare-unfolded/"") students that have cropped up in recent months across the country as the technology has gotten more [sophisticated](https://www.forbes.com%2Fsites%2Fcyrusfarivar%2F2023%2F12%2F20%2Fetsy-has-been-hosting-deepfake-porn-of-celebrities%2F%3Fsh%3D52e4bd885927 ""https://www.forbes.com/sites/cyrusfarivar/2023/12/20/etsy-has-been-hosting-deepfake-porn-of-celebrities/?sh=52e4bd885927"") and easier to use. Numerous apps and online services with names like ""Nudify,"" and ""ClothOff"" can, within seconds, create an endless font of nude images based on any uploaded image.",0.4957749545574188,reports,,,,FALSE,11.092546700005187,2.780000795610249e-05,11.092481100000441,6.560000474564731e-05,
A008,Find incidents involving consent issues.,standard,HYBRID,6,AIID_121322749431370185,Korea Developed ID Screening System Using Airport Travelers' Data without Consent,0.3383696675300598,,,,,FALSE,11.092546700005187,2.780000795610249e-05,11.092481100000441,6.560000474564731e-05,
A008,Find incidents involving consent issues.,standard,HYBRID,7,22254,"I just didn't have words, other than anger --- how could somebody do this?"" McAdams then went into what she calls ""Mama Bear mode"". Liaising with the parents of the other targeted girls, she arranged a meeting that morning with police and staff at the Aledo High School. It was then that she had her second shock of the day. ""They didn't know what to do with this,"" she says. ""There's nothing in the student code of conduct. And by law, there isn't anything either."" While it is difficult to quantify the scale of the problem as it often goes unreported, cases of [AI nudes](https://www.thetimes.com/article/private-schoolboys-made-indecent-images-of-female-pupils-with-ai-hxvs2d56k) being shared in schools have been documented in Texas, New Jersey, Washington DC, Florida, California and Washington State. ""We have heard from at least a half a dozen schools that have had this very problem, and that's just the tip of the iceberg,"" says Brian Hughes, executive director of the Polarisation and Extremism Research and Innovation Lab (Peril) at American University in Washington. ""No one is getting a handle on this completely unregulated space, and our regulators and our legislators have really been derelict in their responsibilities to protect children,"" he says.",0.49346745014190674,reports,,,,FALSE,11.092546700005187,2.780000795610249e-05,11.092481100000441,6.560000474564731e-05,
A008,Find incidents involving consent issues.,standard,HYBRID,8,AIID_2567166975110610021,The Arizona Agenda Produced a Deepfake of Kari Lake Advocating for the Publication Without Her Consent,0.3375641703605652,,,,,FALSE,11.092546700005187,2.780000795610249e-05,11.092481100000441,6.560000474564731e-05,
A009,Find incidents involving data sharing with third parties.,standard,VECTOR,1,28591,"So far, there is no evidence that any of the uploaded data has been accessed by a third party. **What happened?** Between 12 and 15 March 2025, personal information held for the Resilient Homes Program (RHP) was uploaded to the AI platform ChatGPT by a former RA contractor. Once we understood the full scope of the breach, we took immediate steps to contain any further risk. We engaged forensic analysts, began working closely with Cyber Security NSW and launched a detailed investigation to determine what was shared, what risks may exist, and who was affected. The data involved was a Microsoft Excel spreadsheet containing 10 columns and over 12,000 rows of information. Every row is being carefully reviewed to understand what information may have been compromised. This process has been complex and time-consuming and we acknowledge that it has taken time to notify people. Our focus has been on ensuring we had the right information to contact every impacted person accurately and completely. We understand people will have questions about how this happened and why notification has taken time. To help answer those questions, we've initiated an independent review. **What we know** Based on early forensic analysis, up to 3,000 people may be potentially impacted.",0.5967268347740173,reports,"### Summary Answer
There have been notable incidents involving data sharing with third parties, particularly related to unauthorized uploads of personal information to unsecured platforms. One significant case involved a former contractor who uploaded sensitive data from the Resilient Homes Program (RHP) to an AI platform, raising concerns about potential data breaches and unauthorized access.

### Detailed Explanation
One of the most relevant incidents occurred between March 12 and March 15, 2025, when a former contractor of the Resilient Homes Program (RHP) uploaded personal information to the AI platform ChatGPT. This data included a Microsoft Excel spreadsheet containing over 12,000 rows of personal information. Although there is currently no evidence that this data has been accessed by a third party, the incident prompted immediate action from the department involved. They engaged forensic analysts and collaborated with Cyber Security NSW to investigate the breach and assess the risks associated with the shared data (Sources 1, 2, and 3).

The investigation aims to thoroughly review the data to determine what specific information may have been compromised and to notify affected individuals appropriately. The complexity and time-consuming nature of this process have been acknowledged by the department, emphasizing their commitment to ensuring that all impacted persons receive accurate information about the breach (Source 2).

### Context and Implications
This incident underscores the critical importance of data security and the risks associated with unauthorized data sharing, especially in the context of sensitive personal information. The involvement of a third-party AI platform without proper authorization raises significant compliance and regulatory concerns, particularly regarding data protection laws and the ethical handling of personal data.

Moreover, the proactive measures taken by the department, including forensic analysis and collaboration with cybersecurity experts, highlight the need for organizations to have robust incident response plans in place. Such plans should include immediate containment strategies, thorough investigations, and transparent communication with affected stakeholders.

### Additional Information
While the above incident provides a clear example of data sharing issues, it would be beneficial to explore further details about the outcomes of this investigation, any regulatory actions taken, and how organizations can enhance their data governance frameworks to prevent similar incidents in the future. Additionally, looking into other cases of data breaches involving third parties, such as the ScatterLab incident or the Tea app breach, could provide further insights into the implications of mishandling personal data (Sources 4, 8). 

If you require more specific examples or details about regulatory responses to these incidents, further searches could focus on industry-specific compliance standards or recent regulatory actions related to data breaches.","**Summary Answer:**
There are currently no specific incidents documented in the search results regarding data sharing with third parties. The results primarily focus on various AI-related issues and controversies, but do not provide any information on data sharing incidents.

**Detailed Explanation:**
The search results did not yield any relevant incidents involving data sharing with third parties. Instead, the results covered a range of topics, including AI-generated content issues, allegations against consulting firms, and concerns about discriminatory effects in tools used by public agencies. 

For example, one result discusses allegations against Google Bard for generating false allegations against consulting firms, but this does not pertain to data sharing incidents. Similarly, other results highlight issues related to AI misuse and biases but do not address compliance or regulatory breaches related to data sharing.

**Context and Implications:**
Understanding incidents involving data sharing with third parties is crucial for compliance and risk management teams, as such incidents can lead to breaches of privacy laws, regulatory penalties, and reputational damage. Organizations must maintain strict protocols when sharing data to ensure compliance with regulations such as GDPR, HIPAA, or other relevant data protection laws.

**Missing Information:**
The search results do not provide any specific incidents or case studies related to data sharing with third parties. To obtain this information, it may be beneficial to search through incident databases, compliance reports, or regulatory findings specifically focused on data privacy and sharing practices.

**Suggestions for Further Searches:**
To find relevant information, consider searching for:
- Specific case studies or reports on data breaches involving third-party data sharing.
- Regulatory findings or enforcement actions related to data sharing practices.
- Industry-specific incidents where data sharing led to compliance issues.

This approach may yield more targeted results regarding incidents of data sharing with third parties.","### Summary Answer
The primary incident involving data sharing with third parties relates to a breach where a former contractor uploaded personal information from the Resilient Homes Program (RHP) to an unsecured AI platform, ChatGPT. While there is no evidence that the data has been accessed by any third parties, a thorough investigation is underway to assess the extent of the breach and the specific data involved.

### Detailed Explanation
According to the reports, the incident occurred between March 12 and 15, 2025, when a former contractor of the Resilient Homes Program uploaded a Microsoft Excel spreadsheet containing personal information to ChatGPT, an AI platform not authorized for such use. The spreadsheet included over 12,000 rows of data across 10 columns, which are currently under review to determine what specific information may have been compromised (Source 1, Source 3, Source 5).

Despite the serious nature of the breach, officials have stated that there is currently no evidence indicating that any of the uploaded data has been accessed or made public by third parties. The department has engaged forensic analysts and is collaborating with Cyber Security NSW to monitor the situation and investigate further (Source 1, Source 5). The investigation aims to clarify what data was shared and to ensure that all affected individuals are notified appropriately.

### Context and Implications
This incident highlights critical issues regarding data security and the risks associated with unauthorized data sharing, particularly with AI platforms. The use of unsecured tools for handling sensitive information poses significant compliance and regulatory risks, which can lead to reputational damage and potential legal ramifications for the organization involved.

The ongoing investigation and monitoring efforts by Cyber Security NSW are essential to mitigate risks and protect the privacy of individuals whose data may have been compromised. It is crucial for organizations to enforce strict data governance policies and ensure that employees are trained on the appropriate handling of sensitive information to prevent similar incidents in the future.

### Missing Information
While the reports provide a clear overview of the incident and the immediate response, additional details regarding the specific types of personal information involved, the number of individuals potentially affected, and the long-term implications for data governance policies within the organization would be beneficial for a more comprehensive understanding.

### Suggestions for Further Inquiry
To gain a more complete picture, it may be helpful to look for:
- Updates on the investigation's findings regarding the nature of the data shared.
- Information on the organization's data protection policies and training programs.
- Any regulatory responses or compliance measures taken in light of this incident.",TRUE,9.082198999996763,0.0157554000033997,9.066380800009938,0.015818199986824766,
A009,Find incidents involving data sharing with third parties.,standard,VECTOR,2,28624,"This will give us a clearer understanding of the extent of the breach and the specific data involved. ""We know people will want to know exactly what has been shared and we are doing all we can to get that information to them as soon as possible. ""So far, there is no evidence that any of the uploaded data has been accessed by a third party."" The data shared was a Microsoft Excel spreadsheet with 10 columns and more than 12,000 rows of information. ""All of it must be thoroughly reviewed to understand what may have been compromised,"" the department said. ""The process is highly complex and time consuming and we acknowledge that it has taken time to notify people. Our focus has been on making sure we have all the information we need to notify every impacted person correctly. ""We understand that people will have questions about how this could have happened and why it has taken time to notify impacted people. We have initiated an independent review of how this breach was identified and managed and will share those findings once it is completed."" The department said once it became aware of the full scope of the breach it ""took steps to contain any further risks"". ""We began working closely with Cyber Security NSW and engaged forensic analysts,"" it said. ""We are undertaking detailed investigations to understand what was shared, what the risks are and who from the program is impacted.",0.5687620639801025,reports,,,,FALSE,9.082198999996763,0.0157554000033997,9.066380800009938,0.015818199986824766,
A009,Find incidents involving data sharing with third parties.,standard,VECTOR,3,28590,"The breach occurred when a former contractor of the RA uploaded data containing personal information to an unsecured AI tool which was not authorised by the department. There is no evidence that any information has been made public, however, Cyber Security NSW will continue to monitor the internet and the dark web to see if any of the information is accessible online. We understand this news is concerning and we are deeply sorry for the distress it may cause for those who have engaged with the program. We will be contacting people this week with updates to let them know what has happened and whether they have been impacted or not. Since learning about the extent of this breach, we have engaged forensic analysts and are working closely with Cyber Security NSW to undertake an investigation to understand the scope and the risks arising from it. We expect the forensic analysis to be completed within the coming days. This will give us a clearer understanding of the extent of the breach and the specific data involved. We know people will want to know exactly what has been shared and we are doing all we can to get that information to them as soon as possible. So far, there is no evidence that any of the uploaded data has been accessed by a third party. **What happened?** Between 12 and 15 March 2025, personal information held for the Resilient Homes Program (RHP) was uploaded to the AI platform ChatGPT by a former RA contractor.",0.5534271001815796,reports,,,,FALSE,9.082198999996763,0.0157554000033997,9.066380800009938,0.015818199986824766,
A009,Find incidents involving data sharing with third parties.,standard,VECTOR,4,5129,"However, bigger tech companies are usually much better at hiding what they actually do with user data, while restricting users from having control and oversight over their own data. Once you give, there's no taking back. It's easy to think of ScatterLab's incident merely as a case of a startup's mismanagement, but this incident is also a result of the negligence of a big tech company. Kakao, the parent company of KakaoTalk and one of the largest tech companies in South Korea, remained silent throughout ScatterLab's incident despite its users being the victims of this incident. You'd wish a big tech company like Kakao to be more proactive when its users' rights are violated by another company. However, Kakao said nothing. One of the biggest challenges big data in A.I. poses is that the personal information of an individual is no longer only held and used by a single third party for a specific purpose, but rather ""persists over time,"" traveling between systems and affecting individuals in the long term ""at the hand of others."" It's extremely concerning that such a big tech company like Kakao failed to foresee the implications and dangers of KakaoTalk's backup function of which ScatterLab took advantage to obtain KakaoTalk users' data. More alarming is that Kakao left this incident unaddressed when it clearly stemmed from the misuse of its own data. In this sense, Kakao's attitude towards its users' data privacy was not very different from ScatterLab's: negligent.",0.5417453646659851,reports,,,,FALSE,9.082198999996763,0.0157554000033997,9.066380800009938,0.015818199986824766,
A009,Find incidents involving data sharing with third parties.,standard,VECTOR,5,26472,"Former employees have followed up with their supervisors, threatening to leak data they had access to during their time of employment if the company didn't pay their signing bonus or the last month of their salary. In other cases, new personas sent emails to victim organizations claiming to be a threat actor that had broken into their network and stolen data. ""As we looked at that sample of data that they took, we were able to tie that back to an investigation that we ran six months prior, and learned that that was the exact data that a suspected North Korean IT worker had taken from the company as part of their employment,"" Carmakal said. ""The concern that we have is that there's always the potential that at some point in time, these actors that have taken data as part of their employment may publish it on the internet,"" Carmakal said. ""We haven't seen it happen yet, but that's the fear that most of these organizations have today."" Damage could potentially come in even more destabilizing forms, including outright disruption of critical services or infrastructure. Mandiant has seen North Korea's Reconnaissance General Bureau, which has been linked to previous destructive and disruptive attacks, using the same IP addresses as North Korean IT workers, Hultquist said. ""There's various technical connections there, and so I think it's a very real threat,"" he said. ""Any place they get, they're essentially in-house.",0.5308947563171387,reports,,,,FALSE,9.082198999996763,0.0157554000033997,9.066380800009938,0.015818199986824766,
A009,Find incidents involving data sharing with third parties.,standard,VECTOR,6,5128,"No. Even more alarming is the fact that ScatterLab's data source was not a secret in the A.I. developer community, and yet no one questioned whether such sensitive data was collected ethically. In all presentation slides (such as at PyCon Korea 2019), talks (like at Naver), and press interviews, ScatterLab had boasted about its large dataset of 10 billion intimate conversation logs. While this incident was a big story in South Korea, it received very little attention elsewhere. But this incident highlights the general trend of the A.I. industry, where individuals have little control over how their personal information is processed and used once collected. It took almost five years for users to recognize that their personal data were being used to train a chatbot model without their consent. Nor did they know that ScatterLab shared their private conversations on an open-source platform like Github, where anyone can gain access. In the end, it was relatively simple for Science of Love users to notice that ScatterLab had compromised their data privacy to train Lee-Luda. Once the chatbot started spewing out unfiltered comments and personal information, users immediately started investigating whether their personal information was being misused and compromised. However, bigger tech companies are usually much better at hiding what they actually do with user data, while restricting users from having control and oversight over their own data. Once you give, there's no taking back.",0.5240343809127808,reports,,,,FALSE,9.082198999996763,0.0157554000033997,9.066380800009938,0.015818199986824766,
A009,Find incidents involving data sharing with third parties.,standard,VECTOR,7,5122,"No. Even more alarming is the fact that ScatterLab's data source was not a secret in the A.I. developer community, and yet no one questioned whether such sensitive data was collected ethically. In all presentation slides (such as at PyCon Korea 2019), talks (like at Naver), and press interviews, ScatterLab had boasted about its large dataset of 10 billion intimate conversation logs. While this incident was a big story in South Korea, it received very little attention elsewhere. But this incident highlights the general trend of the A.I. industry, where individuals have little control over how their personal information is processed and used once collected. It took almost five years for users to recognize that their personal data were being used to train a chatbot model without their consent. Nor did they know that ScatterLab shared their private conversations on an open-source platform like Github, where anyone can gain access. In the end, it was relatively simple for Science of Love users to notice that ScatterLab had compromised their data privacy to train Lee-Luda. Once the chatbot started spewing out unfiltered comments and personal information, users immediately started investigating whether their personal information was being misused and compromised. However, bigger tech companies are usually much better at hiding what they actually do with user data, while restricting users from having control and oversight over their own data.",0.5240343809127808,reports,,,,FALSE,9.082198999996763,0.0157554000033997,9.066380800009938,0.015818199986824766,
A009,Find incidents involving data sharing with third parties.,standard,VECTOR,8,27738,"But the revelation last month of personal data being hacked and leaked online threatened the personal safety of the women on the popular app and laid bare the anonymous, one-sided accusations against the men in their dating pools. It also put a spotlight on the flaws in such ""whisper networks,"" which gained prominence in the Me Too era. Tea suffered a major data breach, revealing users' drivers' licenses, direct messages, selfies and other sensitive information. The team at Tea discovered the initial breach in the evening hours of July 25. As [first reported](https://www.404media.co/women-dating-safety-app-tea-breached-users-ids-posted-to-4chan/) by 404 Media, users on the notorious message board 4chan got a hold of users' sensitive data --- including government IDs, which had at one point been used as a verification tool by the app --- and leaked it elsewhere online. ""As part of our ongoing investigation into the cybersecurity incident involving the Tea App, we learned that some direct messages (DMs) were accessed as part of the initial incident,"" a representative for the company told NPR. ""Out of an abundance of caution, we have taken the affected system offline.",0.5221724510192871,reports,,,,FALSE,9.082198999996763,0.0157554000033997,9.066380800009938,0.015818199986824766,
A009,Find incidents involving data sharing with third parties.,standard,GRAPH,1,AIID_6208052913179436111,"Russia-Linked AI CopyCop Site Identified as Modifying and Producing at Least 19,000 Deceptive Reports",0.3886842727661133,,,,,FALSE,7.569481100013945,1.554460300016217,6.014953800011426,1.554527300002519,
A009,Find incidents involving data sharing with third parties.,standard,GRAPH,2,AIID_7831895706448585891,Google Bard Allegedly Generates False Allegations Against Consulting Firms Used in Research Presented in Australian Parliamentary Inquiry,0.333362340927124,,,,,FALSE,7.569481100013945,1.554460300016217,6.014953800011426,1.554527300002519,
A009,Find incidents involving data sharing with third parties.,standard,GRAPH,3,AIID_8797309698169806416,Users Bypassed ChatGPT's Content Filters with Ease,0.2366434931755066,,,,,FALSE,7.569481100013945,1.554460300016217,6.014953800011426,1.554527300002519,
A009,Find incidents involving data sharing with third parties.,standard,GRAPH,4,AIID_3293133394765936126,"High School Student in Córdoba, Argentina Accused of Using AI to Generate Explicit Images of Classmates",0.22204546630382538,,,,,FALSE,7.569481100013945,1.554460300016217,6.014953800011426,1.554527300002519,
A009,Find incidents involving data sharing with third parties.,standard,GRAPH,5,AIID_7588498405649954080,Pennsylvania County's Family Screening Tool Allegedly Exhibited Discriminatory Effects,0.1853993535041809,,,,,FALSE,7.569481100013945,1.554460300016217,6.014953800011426,1.554527300002519,
A009,Find incidents involving data sharing with third parties.,standard,GRAPH,6,AIID_2469438705903724725,Amazon's Alexa Reportedly Shows Political Preference Error in Trump-Harris Presidential Race Queries,0.18312272429466248,,,,,FALSE,7.569481100013945,1.554460300016217,6.014953800011426,1.554527300002519,
A009,Find incidents involving data sharing with third parties.,standard,GRAPH,7,AIID_8901982932548416494,Harmful Stereotyping of Non-Cisgendered People via Text-to-Image Systems,0.179377943277359,,,,,FALSE,7.569481100013945,1.554460300016217,6.014953800011426,1.554527300002519,
A009,Find incidents involving data sharing with third parties.,standard,GRAPH,8,AIID_4072459921307170610,Turnitin's ChatGPT-Detection Tool Falsely Flagged Student Essays as AI-Generated,0.16726157069206238,,,,,FALSE,7.569481100013945,1.554460300016217,6.014953800011426,1.554527300002519,
A009,Find incidents involving data sharing with third parties.,standard,HYBRID,1,28591,"So far, there is no evidence that any of the uploaded data has been accessed by a third party. **What happened?** Between 12 and 15 March 2025, personal information held for the Resilient Homes Program (RHP) was uploaded to the AI platform ChatGPT by a former RA contractor. Once we understood the full scope of the breach, we took immediate steps to contain any further risk. We engaged forensic analysts, began working closely with Cyber Security NSW and launched a detailed investigation to determine what was shared, what risks may exist, and who was affected. The data involved was a Microsoft Excel spreadsheet containing 10 columns and over 12,000 rows of information. Every row is being carefully reviewed to understand what information may have been compromised. This process has been complex and time-consuming and we acknowledge that it has taken time to notify people. Our focus has been on ensuring we had the right information to contact every impacted person accurately and completely. We understand people will have questions about how this happened and why notification has taken time. To help answer those questions, we've initiated an independent review. **What we know** Based on early forensic analysis, up to 3,000 people may be potentially impacted.",0.5967268347740173,reports,,,,FALSE,10.03567959999782,2.509998739697039e-05,10.03561809999519,6.150000263005495e-05,
A009,Find incidents involving data sharing with third parties.,standard,HYBRID,2,AIID_6208052913179436111,"Russia-Linked AI CopyCop Site Identified as Modifying and Producing at Least 19,000 Deceptive Reports",0.3886842727661133,,,,,FALSE,10.03567959999782,2.509998739697039e-05,10.03561809999519,6.150000263005495e-05,
A009,Find incidents involving data sharing with third parties.,standard,HYBRID,3,28624,"This will give us a clearer understanding of the extent of the breach and the specific data involved. ""We know people will want to know exactly what has been shared and we are doing all we can to get that information to them as soon as possible. ""So far, there is no evidence that any of the uploaded data has been accessed by a third party."" The data shared was a Microsoft Excel spreadsheet with 10 columns and more than 12,000 rows of information. ""All of it must be thoroughly reviewed to understand what may have been compromised,"" the department said. ""The process is highly complex and time consuming and we acknowledge that it has taken time to notify people. Our focus has been on making sure we have all the information we need to notify every impacted person correctly. ""We understand that people will have questions about how this could have happened and why it has taken time to notify impacted people. We have initiated an independent review of how this breach was identified and managed and will share those findings once it is completed."" The department said once it became aware of the full scope of the breach it ""took steps to contain any further risks"". ""We began working closely with Cyber Security NSW and engaged forensic analysts,"" it said. ""We are undertaking detailed investigations to understand what was shared, what the risks are and who from the program is impacted.",0.5687620639801025,reports,,,,FALSE,10.03567959999782,2.509998739697039e-05,10.03561809999519,6.150000263005495e-05,
A009,Find incidents involving data sharing with third parties.,standard,HYBRID,4,AIID_7831895706448585891,Google Bard Allegedly Generates False Allegations Against Consulting Firms Used in Research Presented in Australian Parliamentary Inquiry,0.333362340927124,,,,,FALSE,10.03567959999782,2.509998739697039e-05,10.03561809999519,6.150000263005495e-05,
A009,Find incidents involving data sharing with third parties.,standard,HYBRID,5,28590,"The breach occurred when a former contractor of the RA uploaded data containing personal information to an unsecured AI tool which was not authorised by the department. There is no evidence that any information has been made public, however, Cyber Security NSW will continue to monitor the internet and the dark web to see if any of the information is accessible online. We understand this news is concerning and we are deeply sorry for the distress it may cause for those who have engaged with the program. We will be contacting people this week with updates to let them know what has happened and whether they have been impacted or not. Since learning about the extent of this breach, we have engaged forensic analysts and are working closely with Cyber Security NSW to undertake an investigation to understand the scope and the risks arising from it. We expect the forensic analysis to be completed within the coming days. This will give us a clearer understanding of the extent of the breach and the specific data involved. We know people will want to know exactly what has been shared and we are doing all we can to get that information to them as soon as possible. So far, there is no evidence that any of the uploaded data has been accessed by a third party. **What happened?** Between 12 and 15 March 2025, personal information held for the Resilient Homes Program (RHP) was uploaded to the AI platform ChatGPT by a former RA contractor.",0.5534271001815796,reports,,,,FALSE,10.03567959999782,2.509998739697039e-05,10.03561809999519,6.150000263005495e-05,
A009,Find incidents involving data sharing with third parties.,standard,HYBRID,6,AIID_8797309698169806416,Users Bypassed ChatGPT's Content Filters with Ease,0.2366434931755066,,,,,FALSE,10.03567959999782,2.509998739697039e-05,10.03561809999519,6.150000263005495e-05,
